,region_id,region_type_id,region_name,region_type,period_begin,period_end,duration,total_homes_sold,total_homes_sold_yoy,average_homes_sold,average_homes_sold_yoy,total_homes_sold_with_price_drops,total_homes_sold_with_price_drops_yoy,average_homes_sold_with_price_drops,average_homes_sold_with_price_drops_yoy,percent_homes_sold_with_price_drops,percent_homes_sold_with_price_drops_yoy,median_sale_price,median_sale_price_yoy,median_sale_ppsf,median_sale_ppsf_yoy,median_days_to_close,median_days_to_close_yoy,price_drops,price_drops_yoy,percent_active_listings_with_price_drops,percent_active_listings_with_price_drops_yoy,pending_sales,pending_sales_yoy,median_pending_sqft,median_pending_sqft_yoy,off_market_in_two_weeks,off_market_in_two_weeks_yoy,off_market_in_one_week,off_market_in_one_week_yoy,percent_off_market_in_two_weeks,percent_off_market_in_two_weeks_yoy,percent_off_market_in_one_week,percent_off_market_in_one_week_yoy,total_new_listings,total_new_listings_yoy,average_new_listings,average_new_listings_yoy,median_new_listing_price,median_new_listing_price_yoy,median_new_listing_ppsf,median_new_listing_ppsf_yoy,inventory,inventory_yoy,total_active_listings,total_active_listings_yoy,active_listings,active_listings_yoy,age_of_inventory,age_of_inventory_yoy,homes_delisted,homes_delisted_yoy,percent_active_listings_delisted,percent_active_listings_delisted_yoy,median_active_list_price,median_active_list_price_yoy,median_active_list_ppsf,median_active_list_ppsf_yoy,average_of_median_list_price_amount,average_of_median_list_price_amount_yoy,average_of_median_offer_price_amount,average_of_median_offer_price_amount_yoy,avg_offer_to_list,avg_offer_to_list_yoy,average_sale_to_list_ratio,average_sale_to_list_ratio_yoy,median_days_on_market,median_days_on_market_yoy,pending_sales_to_sales_ratio,pending_sales_to_sales_ratio_yoy,months_of_supply,months_of_supply_yoy,average_pending_sales_listing_updates,average_pending_sales_listing_updates_yoy,percent_total_price_drops_of_inventory,percent_total_price_drops_of_inventory_yoy,percent_homes_sold_above_list,percent_homes_sold_above_list_yoy,price_drop_percent_of_old_list_price,price_drop_percent_of_old_list_price_yoy,last_updated,average_adjustment_average_homes_delisted,adjusted_average_homes_delisted,average_adjustment_average_homes_sold,adjusted_average_homes_sold,average_adjustment_average_new_listings,adjusted_average_new_listings,average_adjustment_pending_sales,adjusted_pending_sales,adjusted_average_homes_delisted_yoy,adjusted_average_homes_sold_yoy,adjusted_average_new_listings_yoy,adjusted_pending_sales_yoy
480588,31084,-2,"Los Angeles, CA metro area",metro,2022-02-07,2022-03-06,4 weeks,5035.0,-0.0609847071988064,1258.0,-0.0611940298507462,561.0,-0.3273381294964028,140.0,-0.3269230769230768,0.1117262797904982,-0.0451694519275858,847562.5,0.1190790559498267,566.6401555886505,0.1473329675888837,18.5,1.0,188.0,-0.313868613138686,0.0183680911188154,-0.0004853369228647,1287.0,0.0769874476987446,1551.3,-0.0006442053726728,602.0,0.2620545073375262,330.0,0.1418685121107266,0.467036772663392,0.0673027024748722,0.2557733250258394,0.01307197941807,6483.0,-0.098707076324204,1620.0,-0.0989988876529477,864711.8,0.1143555177307304,563.6291945230917,0.1155138872993912,8582.0,-0.3312032418952618,40991.0,-0.2966178766923486,10247.0,-0.2966572860182579,28.5,-11.5,208.0,-0.1578947368421053,0.0203387200964215,0.0033725904543356,899474.6999999998,0.0135211696104116,578.5843861579272,0.0702094613803141,804950.0,-0.0795285292410784,853375.0,-0.0670948346542771,1.0418842221173632,0.0335874606169939,1.039621236448544,0.026408012406214,29.0,-8.699999999999998,1.0288793590579155,0.1237012483775423,8.235209680288694,-2.8453933213550258,2019.0,-0.1531040268456376,0.0877417851316709,0.0020965232862844,0.6388908424923466,0.1156690021624372,0.0540894984605132,0.0045298945034515,2022-03-23 17:53:25,0.909334769336029,189.14163202189405,0.9996644050881288,1257.577821600866,1.0036086470519543,1625.8460082241663,0.994168083262406,1279.4943231587165,-0.2342444047696596,-0.0615090883575627,-0.0957474926450687,0.0707065465763319
486770,42340,-2,"Savannah, GA metro area",metro,2022-02-21,2022-03-20,4 weeks,642.0,-0.1863117870722433,160.0,-0.1878172588832487,59.0,-0.6467065868263473,14.0,-0.6585365853658535,0.0935997495074296,-0.1170436415030465,307591.5,0.1939505094614264,160.82574834106725,0.1919473493752752,2.8,-0.6999999999999998,19.0,-0.3666666666666667,0.0169628702762669,0.0008225021689337,156.0,0.0684931506849315,1871.0,0.0368523136602936,64.0,0.8285714285714285,48.0,0.92,0.4148639357206438,0.1715372515390534,0.3121735043821904,0.1347848931441217,765.0,-0.077201447527141,191.0,-0.0772946859903381,331610.0,0.2398373603776229,164.96746746134255,0.1780061402805692,969.0,-0.4084249084249084,4642.0,-0.3744778331761218,1160.0,-0.3746630727762803,25.2,-13.3,17.0,0.4166666666666667,0.014915250586512,0.0081597764076095,338750.0,0.1800105687145843,168.77133881136075,0.197350129613423,649075.0,1.132077160081829,631250.0,1.1083846095532055,1.0012250272303442,0.0109884439256048,1.0125183493562804,0.023067536437374,31.3,-22.4,0.9940816867685452,0.2412602684540208,7.584543139744472,-1.9326195225477232,256.0,0.2075471698113207,0.0815273477812177,0.0082672745211444,0.5005832938780064,0.2276136319353929,0.04907990998916,0.00545759805645,2022-03-23 17:53:25,0.5272857517161241,8.963857779174111,1.0260912495356436,164.17459992570298,1.0380256396180458,198.2628971670468,1.392844670514107,217.28376860020077,-0.2530118517354907,-0.1666263963162285,-0.0422082262461509,0.4882449904123338
498684,41940,-2,"San Jose, CA metro area",metro,2022-02-07,2022-03-06,4 weeks,1024.0,-0.1164797238999136,256.0,-0.1141868512110726,42.0,-0.7162162162162162,10.0,-0.7297297297297297,0.0419715535192128,-0.0844413567738631,1474125.0,0.2297184567257559,910.2959522054836,0.2159988640604964,25.7,-0.2999999999999999,17.0,-0.6382978723404255,0.015168113044025,-0.0091820609269143,325.0,-0.0030674846625766,1589.7,-0.0233458253978006,272.0,0.3076923076923077,148.0,0.3577981651376147,0.8367316687516864,0.1957821751352095,0.4550314914146138,0.1192119590385314,1518.0,-0.0675675675675675,379.0,-0.0687960687960688,1353175.0,0.117057063254566,839.8621909439306,0.1201559105418881,786.0,-0.4951830443159922,4539.0,-0.4143225806451612,1134.0,-0.4145585957666494,9.5,-12.0,15.0,-0.4,0.0130761726740029,-6.718808625790114e-05,1336750.0,0.1148874061718099,826.4258739415861,0.1129123604977044,1326097.0,0.0765111251640828,1483875.0,0.1366334737648411,1.1490698731930136,0.0988707568616944,1.1342052959208178,0.086594151235811,8.0,-6.3,1.2882244336056767,0.1560618999894325,4.485876351654591,-2.2678039977624618,352.0,-0.1775700934579439,0.0877862595419847,-0.0336010236950094,0.857193553654366,0.1808444459706726,0.0784663193244608,0.0205878732578155,2022-03-23 17:53:25,0.9106693604440408,13.660040406660611,1.0026773523783246,256.6854022088511,1.0220485536055248,387.35640181649393,0.9917075245895646,322.30494549160846,-0.4535983837335755,-0.1118152172704114,-0.0482643690012434,-0.0113345230318756
510103,15680,-2,"California, MD metro area",metro,2022-02-07,2022-03-06,4 weeks,137.0,-0.0352112676056337,34.0,-0.0285714285714285,25.0,-0.0384615384615384,6.0,0.0,0.1981597977003417,0.0197928411492918,353875.0,0.0623686580606424,173.41487103687825,0.0406666516344302,21.0,-3.3,4.0,-0.3333333333333333,0.0178017442793372,-0.0088490862809063,31.0,0.0333333333333334,2057.5,-0.0343095841546982,15.0,0.1538461538461537,12.0,0.1999999999999999,0.4947473697473697,0.0626917909175974,0.3834640584640585,0.0553150569279602,183.0,0.2448979591836735,45.0,0.25,368400.0,0.1166597203804038,189.11572804322867,0.1678429389367877,196.0,-0.0485436893203883,947.0,-0.0326864147088866,236.0,-0.0327868852459016,24.0,-10.1,3.0,2.0,0.0152421402014542,0.0084766097601297,364849.7,0.1752758606804911,184.03764368381877,0.1537000997939419,386662.25,-0.1033139113546105,389083.0,0.1063971584955396,1.0093138887711242,-0.0356596562024207,1.0001083411898897,0.0057712701967035,33.2,3.1,0.99793510162557,0.0676190096715469,7.735307840941528,-0.1408078768593945,58.0,0.0545454545454544,0.086734693877551,-0.0394788983554586,0.4166511135996018,0.1155252835527484,0.0533934420591716,0.014969866285926,2022-03-23 17:53:25,0.8974358974358972,2.692307692307692,0.9986931261656536,33.95556628963222,1.0593734937265096,47.67180721769293,1.01992848675541,31.617783089417703,1.6923076923076916,-0.029840963153365,0.3242168671581369,0.0539261029805901
510424,30780,-2,"Little Rock, AR metro area",metro,2022-02-07,2022-03-06,4 weeks,923.0,0.0312849162011172,230.0,0.031390134529148,114.0,-0.2244897959183673,28.0,-0.2222222222222222,0.1264060162149249,-0.0325056560018534,203250.0,0.0999567052711332,121.25301968652116,0.1272769243387124,8.199999999999998,4.5,37.0,0.5416666666666667,0.0245298935607086,0.0125482845498726,218.0,0.2976190476190476,1687.6,0.0035083546411369,105.0,1.3333333333333337,89.0,1.5428571428571427,0.48731289520268,0.2100905291121084,0.4116130507520243,0.193222507082255,943.0,0.1861635220125785,235.0,0.1868686868686868,228662.5,0.1080633429652606,128.05957777037582,0.1286265963984611,1235.0,-0.3061797752808989,6026.0,-0.2472204871955028,1506.0,-0.2473763118440779,34.7,-6.8,21.0,0.6153846153846154,0.0144883151357979,0.0080300237965793,215176.1,0.0317103985615823,120.68312965391806,0.0748566918958324,211437.5,0.3979338842975206,283333.333,0.827956987096774,1.0266541822721598,0.0266541822721597,0.9924746174784672,0.0089736208647109,31.5,-8.0,0.959085754628815,0.1627666010826646,6.713665073875454,-4.488482980397221,320.0,1.3021582733812949,0.1198380566801619,0.06534367465769,0.3305992502103831,0.1007020899416354,0.0613128093077615,-0.0046218886581952,2022-03-23 17:53:25,1.1174680043952503,23.46682809230026,1.0399112307026883,239.1795830616184,1.0114196429636553,237.68361609645893,0.9721678570029432,211.93259282664167,0.8051406224846355,0.0725541841328176,0.2004223035174692,0.2615035287300098
510899,35980,-2,"Norwich, CT metro area",metro,2022-02-07,2022-03-06,4 weeks,219.0,0.0233644859813084,54.0,0.0188679245283018,56.0,0.2444444444444444,14.0,0.2727272727272727,0.2541417992926613,0.0324486775995396,260029.5,-0.013498363920899,160.7247396034145,0.0520321535064147,24.3,4.8,9.0,-0.3076923076923077,0.0192807368179767,-0.0001355467543459,46.0,-0.0799999999999999,1641.5,0.0032392128101699,24.0,0.5,19.0,0.7272727272727272,0.514663182346109,0.1905540211354515,0.4114712958354073,0.1870155453549334,273.0,0.0263157894736842,68.0,0.0303030303030302,283425.0,0.0266696853067693,182.7139981553142,0.105419570777228,425.0,-0.2820945945945946,1963.0,-0.2667164736645498,490.0,-0.2675635276532137,45.5,-5.5,5.0,-0.375,0.0116387323330186,-0.0006355744022556,282962.5,0.0162057820075418,178.06040508907768,0.1178643699685277,539000.0,4.545267489711934,560000.0,4.761316872427984,1.0389610389610389,0.0389610389610388,0.9926206375495552,0.0126398616522616,53.8,0.2,0.8665478558797522,-0.0915209271890308,9.107313770999117,-3.838056599371255,94.0,-0.2357723577235771,0.0894117647058823,0.0015739268680445,0.3884035145888594,0.0845675357528805,0.0468566709374476,-0.0061301504754713,2022-03-23 17:53:25,0.9707875457875456,4.853937728937729,0.9957747515642252,53.77183658446816,1.005421528707209,68.36866395209022,1.048142640091955,48.21456144422992,-0.3932577838827838,0.0145629544239276,0.0358888477589427,-0.0357087711154017
514218,47664,-2,"Warren, MI metro area",metro,2022-01-31,2022-02-27,4 weeks,2272.0,-0.1221020092735702,568.0,-0.1221020092735702,470.0,-0.1500904159132007,117.0,-0.1521739130434782,0.2089255622858979,-0.0054029110598493,246600.0,0.0875413450937154,168.9277528444749,0.1229312104474313,29.2,-2.3,101.0,-0.0818181818181817,0.0289414822196376,0.0005534326761894,570.0,-0.0052356020942407,1462.6,-0.033119587492563,388.0,0.0601092896174864,294.0,0.0613718411552346,0.6808725946564226,0.0416454360853425,0.5158824271472083,0.032551348484582,2596.0,-0.0034548944337812,649.0,-0.0030721966205836,275850.0,0.0745169834839514,178.66004449774584,0.1098292651331545,2812.0,-0.1070181009844395,14027.0,-0.0973616473616473,3506.0,-0.0975546975546975,38.5,-5.7,63.0,-0.136986301369863,0.0181844364189332,-0.0007376960498924,300747.5,0.0553469602596718,183.69824343351897,0.0967829946870666,392766.666,0.2022251807661317,399500.0,0.1898734177215188,1.0212028514462932,-0.0028518642927259,0.997251676908438,0.0077944769548251,15.2,-3.9,1.0097765552062814,0.1185742114586447,6.22099590804062,0.1583135979182932,852.0,-0.0858369098712445,0.1443812233285917,0.0043367647703192,0.4184756229827938,0.0615370794795849,0.049482130514884,0.0041254385457389,2022-03-23 17:53:25,0.9605974113519904,60.5176369151754,1.0045764311486227,570.5994128924177,1.0035133385767694,651.2801567363233,1.0042159141087528,572.403071041989,-0.1709912751345835,-0.1180843695634965,0.0004303482892831,-0.001041760834225
515453,12580,-2,"Baltimore, MD metro area",metro,2022-02-14,2022-03-13,4 weeks,3072.0,-0.0671120558761008,768.0,-0.0668286755771567,610.0,-0.0498442367601246,152.0,-0.05,0.1993960946081329,0.0062232890432157,322725.0,0.0375074744902879,189.0560704137379,0.0806531544761877,27.2,-3.8,192.0,0.1034482758620689,0.0415807832222541,0.0082785467340277,764.0,-0.0141935483870967,1760.6,0.0005114508154797,487.0,0.0020576131687242,419.0,0.0194647201946471,0.6371464186392916,0.0095076901365884,0.5480055046500582,0.0161151814768415,3696.0,-0.0683135870935215,924.0,-0.0676084762865791,343975.0,0.0497444113832303,196.36771650291587,0.0669569517951738,3664.0,-0.1459207459207458,18466.0,-0.1207085376886815,4616.0,-0.1207619047619047,31.7,-3.8,99.0,0.2692307692307691,0.0215848003204053,0.0066046341025796,310362.5,-0.0019294931060819,193.1615704708884,0.0691064483919725,395362.5,-0.0026770595858598,400375.0,-0.0588961201134142,1.0260580142087734,0.0121007243194743,1.0166642528727072,0.0057893895811045,18.6,0.4,1.0094477765989396,0.0295841499688241,6.083260412637977,-0.573161639001955,1091.0,-0.0900750625521268,0.2096069868995633,0.0466699239625003,0.4557105419280522,0.0830094611941988,0.0544682400782809,0.0010339390579361,2022-03-23 17:53:25,0.839721373999979,83.13241602599793,1.0168441624936209,780.9363167951007,1.0517959026208914,971.8594140217036,1.0268091954928458,784.4822253565341,0.0658002054615118,-0.051110186154191,-0.0193144157197743,0.0122351294923022
520016,46140,-2,"Tulsa, OK metro area",metro,2022-01-31,2022-02-27,4 weeks,1057.0,0.0818833162743091,264.0,0.0819672131147541,141.0,-0.3619909502262443,35.0,-0.3636363636363636,0.1334700837395559,-0.0937618321302426,222750.0,0.064516129032258,130.0922367724131,0.170831750051499,33.5,-2.0,43.0,0.0749999999999999,0.0327845489404035,0.0090429237641615,254.0,0.1493212669683257,1718.5,-0.081801667022868,198.0,0.2857142857142858,156.0,0.2580645161290322,0.7792734930842281,0.0872303988271116,0.6111826956364608,0.0613302489719932,1104.0,0.1174089068825912,276.0,0.1174089068825912,239987.5,0.1180732916580866,132.66933058214286,0.1534111491657344,1018.0,-0.2665706051873199,5304.0,-0.2064631956912028,1326.0,-0.2064631956912028,42.2,-19.5,29.0,0.611111111111111,0.022087514241027,0.0114065185975525,274946.1,0.1116793692509854,138.66319486072712,0.1782032889770259,261000.0,0.1106382978723403,264333.333,0.1248226936170211,1.019047619047619,0.0190476190476189,1.0001488650189037,0.0137696323736504,9.2,-8.9,0.965207009277449,-0.0132676864094646,5.02529328312932,-2.4466797677236265,304.0,0.0340136054421769,0.1709233791748526,0.0542086817685125,0.4031245127082788,0.0728674192582386,0.0592405914610324,0.0108320220552971,2022-03-23 17:53:25,0.9444594955925004,27.389325372182515,1.0017784140842632,264.4695013182455,1.0031243789864523,276.86232860026087,0.9992320594704434,253.80494310549264,0.521629187343473,0.0838913988452683,0.1209001157905298,0.1484386565859394
525399,10900,-2,"Allentown, PA metro area",metro,2022-02-21,2022-03-20,4 weeks,571.0,-0.150297619047619,142.0,-0.1547619047619047,70.0,-0.375,17.0,-0.3928571428571429,0.1223534364730829,-0.0450742790562859,278738.7,0.2119732594162726,169.87741539390058,0.168460863212178,36.6,-6.2,24.0,-0.0769230769230768,0.0394931542359207,0.0167467650690654,42.0,-0.7254901960784313,1696.5,0.0235294117647057,29.0,-0.7433628318584071,18.0,-0.7831325301204819,0.6849600671154876,-0.0551251420545717,0.4551749737310978,-0.0864016508623699,419.0,-0.5328874024526197,104.0,-0.5357142857142857,297500.0,0.1962804724805227,177.8492312716635,0.1258367541579594,529.0,-0.4645748987854251,2501.0,-0.4691148376140946,625.0,-0.4689889549702633,38.3,-3.0,49.0,1.8823529411764703,0.0785102298617785,0.0634881687683174,308700.0,0.0984299248320954,176.41020852188177,0.1181208183291944,295766.666,-0.3706422683264176,300333.333,-0.34710145,1.0255136050407734,0.0454175858369325,1.0207679394018154,0.0182582617313988,10.8,-2.8,0.2919796411783524,-0.649995601057147,4.470460095962996,-2.7607999607869567,155.0,-0.0548780487804878,0.1871455576559546,0.0788459625142542,0.514762604174318,0.0684989338904395,0.0586236410474176,0.011907952242029,2022-03-23 17:53:25,0.8084170004113954,39.61243302015838,1.0675613818348069,151.59371622054258,1.046289439764504,108.81410173550842,2.4963285306306986,104.84579828648933,1.330143118832846,-0.0976564510681989,-0.5142227601093374,-0.3147333445327494
525423,10900,-2,"Allentown, PA metro area",metro,2022-02-14,2022-03-13,4 weeks,567.0,-0.0658978583196045,141.0,-0.0662251655629139,71.0,-0.2526315789473684,17.0,-0.2608695652173913,0.1254448343225453,-0.0292576559815983,272488.7,0.1565120696058146,168.6987553442728,0.1367391126917867,37.0,-5.8,24.0,0.0,0.0382264280142152,0.0164675506104215,52.0,-0.6338028169014084,1690.5,0.0185575706452973,37.0,-0.6336633663366336,23.0,-0.6891891891891893,0.7133691580245785,-0.0023580923361753,0.4512687237310978,-0.0709737059153174,388.0,-0.5143929912390488,97.0,-0.5125628140703516,298725.0,0.1834794235626207,177.87736691045464,0.1290745313196697,521.0,-0.4538784067085953,2508.0,-0.4463576158940397,627.0,-0.4461130742049469,43.2,-3.0,49.0,1.8823529411764703,0.0783117130658396,0.0627598568508842,303687.5,0.0854219720323459,175.57385586487692,0.1197503019875565,286133.333,-0.3911409022236408,289166.666,-0.3713768130434782,1.0164997048717364,0.0364036856678955,1.0170853992693518,0.0176356773751489,11.6,-1.4,0.3809581358020083,-0.5982918812082659,4.528524612092028,-3.2501453545678345,154.0,0.0065359477124182,0.1842610364683301,0.0804874515626697,0.5213486256796944,0.0932718923327528,0.0561734599058899,0.0075624661520361,2022-03-23 17:53:25,0.8441876779621461,41.36519622014516,1.0237250380457306,144.345230364448,1.1443084967511894,110.99792418486535,2.097184262496763,109.05358164983168,1.4332468364791269,-0.0440713220897482,-0.4422214865082142,-0.2320170306349882
526971,35004,-2,"Nassau County, NY metro area",metro,2022-02-07,2022-03-06,4 weeks,2158.0,-0.1573604060913705,539.0,-0.1578125,532.0,-0.2012012012012012,133.0,-0.1987951807228916,0.2479723774477269,-0.0126125669198721,593475.0,0.107317277955808,382.6993123403989,0.141117769124806,76.29999999999998,-5.7,100.0,-0.2805755395683453,0.0214994148827681,0.0007681245751336,431.0,-0.0610021786492375,1691.5,-0.0274823204737537,162.0,0.4464285714285714,66.0,0.5348837209302326,0.3773474594799913,0.1365143792058438,0.1550461520098521,0.0619276323666676,2625.0,-0.02088772845953,656.0,-0.0208955223880596,617000.0,0.0739820451786126,404.2737715132069,0.0896498170522104,4052.0,-0.3255659121171771,18648.0,-0.3071778867588052,4662.0,-0.3071778867588052,38.7,-25.8,106.0,0.0095238095238094,0.0226960937318419,0.0070959664840232,660947.0,0.0503731666459277,421.90296534849415,0.108709787405316,755874.5,0.1349466966966967,747500.0,0.1399161265726267,1.0130287684582364,0.0312222594084653,1.0020296680274732,0.0098819119313032,36.2,-3.8,0.8099411902281298,0.0927324441841725,8.835738379629785,-1.8026637963616,561.0,-0.1576576576576577,0.0992102665350444,0.0063341014218619,0.4895807779048491,0.1047224776171427,0.0524399881707304,0.0052264213050139,2022-03-23 17:53:25,0.9214263457863872,97.67119265335705,1.008883202665289,543.7880462365907,0.9981009775772952,654.7542412907056,1.015857870123296,437.8347420231406,-0.0697981652061234,-0.150331177755327,-0.0227548637452155,-0.0461116731521991
529832,13380,-2,"Bellingham, WA metro area",metro,2022-02-14,2022-03-13,4 weeks,211.0,-0.1316872427983538,52.0,-0.1333333333333333,22.0,-0.0434782608695651,5.0,0.0,0.1069821745356616,0.0147738595012596,596625.0,0.326238572897274,327.0319838995114,0.1326131507879642,27.8,-2.9,5.0,-0.375,0.0209499746889482,-0.0080140119878882,56.0,-0.0508474576271186,1736.2,0.0578200207152868,48.0,-0.0204081632653061,40.0,-0.024390243902439,0.8448017062897123,0.0166523166643707,0.7043632945432045,0.0060292407407904,285.0,0.0035211267605634,71.0,0.0,576575.0,0.1423547476348505,346.8894288913028,0.1756658407705016,187.0,-0.1939655172413793,1005.0,-0.165282392026578,251.0,-0.1661129568106312,21.3,-10.0,2.0,-0.3333333333333333,0.0107606852294101,-0.0016286026604689,605250.0,0.173107207752877,344.9640466751197,0.1956268197689865,721737.5,0.2729337066513812,735687.5,0.2527671349510429,1.023588408968461,-0.0150886070361646,1.035683006654081,4.103686016931896e-05,6.0,-0.8,1.116573514010302,0.1295657552634129,4.916966785645585,-0.0945981389628185,64.0,-0.135135135135135,0.1122994652406417,-0.0385626037248755,0.5582800777993888,-0.0144215764240045,0.0547757837610986,0.008220398930466,2022-03-23 17:53:25,0.848611111111111,1.6972222222222222,1.0049673202614378,52.258300653594766,1.002267130233232,71.16096624655947,0.9881723905634316,55.33765387155218,-0.4342592592592592,-0.1290283224400872,0.0022671302332319,-0.0620736631940308
534877,46140,-2,"Tulsa, OK metro area",metro,2022-02-21,2022-03-20,4 weeks,1146.0,-0.1143740340030912,286.0,-0.1145510835913312,149.0,-0.3868312757201646,37.0,-0.3833333333333333,0.1292959999912866,-0.0564782859842617,236250.0,0.0981987216734456,134.95020081489713,0.1701977873456965,34.2,-3.0,43.0,-0.1730769230769231,0.0340201009407425,0.0025584512411096,296.0,0.03859649122807,1806.7,-0.0131636443084989,233.0,0.1201923076923077,190.0,0.0795454545454545,0.7885032623228515,0.0645899623221157,0.6413112087889946,0.0265259604232997,1257.0,-0.0969827586206896,314.0,-0.0977011494252874,247935.0,0.1254487087537472,136.03942101257508,0.1585398308065775,915.0,-0.3104747550866616,5089.0,-0.2394260947541473,1272.0,-0.2392344497607655,32.5,-15.7,34.0,0.5454545454545454,0.0273593561005048,0.0141951246642033,281844.8,0.1292424500425701,140.5444575303193,0.1808664004763778,314950.0,-0.0890817064352855,295000.0,-0.112781954887218,0.937636761487965,-0.0407981847094816,1.0049989095990368,0.0165936976241154,7.0,-4.5,1.0552309635812287,0.1512382600733273,4.497012303125064,-0.7443701380822753,338.0,-0.0765027322404371,0.1890710382513661,0.0300657631948476,0.4480024231675385,0.0838584412668943,0.0596772462029289,0.0112974098846039,2022-03-23 17:53:25,0.7595604891950078,25.825056632630268,1.057422396090013,302.42280528174376,1.0220194160196434,320.91409663016805,0.9454104212978856,279.8414847041741,0.1738662105741031,-0.0637064851958397,-0.0778330556604366,-0.0181000536695643
535189,40484,-2,"Rockingham County, NH metro area",metro,2022-01-31,2022-02-27,4 weeks,325.0,-0.1514360313315926,81.0,-0.1473684210526315,48.0,-0.2941176470588234,12.0,-0.2941176470588234,0.148624953857512,-0.0343392898076911,441143.6,0.1235749124482648,248.34090853630923,0.1737718250942847,18.2,-2.3,9.0,0.125,0.0171614261399423,0.0078117014163366,46.0,-0.4888888888888889,1774.1,-0.0105409927495817,22.0,-0.56,18.0,-0.5609756097560976,0.4860555691438044,-0.0742490595302772,0.398874383433207,-0.0614087019788773,225.0,-0.4932432432432432,56.0,-0.4954954954954955,461625.0,0.1249543072986474,254.68161481419543,0.1754030643019546,459.0,-0.4167725540025413,2093.0,-0.4229390681003584,523.0,-0.4227373068432671,54.2,-7.9,6.0,-0.1428571428571429,0.0118560336659496,0.0041532589044816,538644.0,0.197452342577669,289.71462296162014,0.2279954414903258,535000.0,-0.0770557781219732,535000.0,-0.0558823518304497,1.0,-0.0141018537396611,1.0238056118190428,0.0100468353134381,32.0,-10.0,0.5890927547904292,-0.4137454407672049,6.6305622671901725,-3.7062975803972846,99.0,-0.2720588235294118,0.0784313725490196,0.0352293395121708,0.5519186885465955,0.0020868186409872,0.0621588127303583,0.0076860309861697,2022-03-23 17:53:25,0.99610753392266,5.976645203535959,1.0030560271646858,81.24753820033955,1.0046879621413782,56.26252587991718,1.0032215685143224,46.14819215165883,-0.1461935423520058,-0.1447627557858994,-0.4931303974782236,-0.4872423094260129
535402,35614,-2,"New York, NY metro area",metro,2022-01-31,2022-02-27,4 weeks,5405.0,0.0125515174222554,1351.0,0.012743628185907,1973.0,-0.0486981677917068,493.0,-0.0482625482625482,0.3651830169362388,-0.0222030516669166,659750.0,0.1064989517819705,394.5207989002066,0.1493606011394323,76.09999999999998,2.9,773.0,-0.0177890724269377,0.0335467268127715,0.0047020798759716,733.0,0.191869918699187,1482.2,-0.0457735144530997,211.0,0.2787878787878788,100.0,0.3333333333333332,0.287474676982904,0.0158014459912276,0.1371202540901613,0.0125664512992244,7574.0,0.1864035087719297,1893.0,0.1860902255639098,717598.5,0.1091595502144595,443.78207995518864,0.1386454637866825,21396.0,-0.1695066568334433,92233.0,-0.1550891785678297,23058.0,-0.1550751190912421,80.7,-22.0,533.0,0.1740088105726871,0.0231336718050734,0.0064966620147632,699975.0,0.025742213276128,465.5894141896476,0.1062401161147166,580975.0,-0.1392006519242878,573475.0,-0.1401555134402475,0.9966059189596724,0.0116398450653452,0.9901551383962331,0.0056577244175878,64.5,-12.2,0.5491382995765288,0.0878998722153753,17.291259051221008,-3.4516211371180674,1338.0,-0.0766045548654243,0.1446064684987848,0.0223769144872178,0.2354363071791553,0.0339158742601282,0.0585841324227656,0.0033031019809582,2022-03-23 17:53:25,0.9979537644411036,531.9093564471083,1.0166792519663923,1373.533669406596,1.0069176090834566,1906.0950339949836,1.0199484042861982,747.6221803417834,0.1716065119980358,0.0296354343377782,0.1942951340820697,0.2156458216939565
537290,31020,-2,"Longview, WA metro area",metro,2022-02-14,2022-03-13,4 weeks,142.0,0.2033898305084744,35.0,0.2068965517241379,28.0,0.3999999999999999,7.0,0.3999999999999999,0.2012044371958165,0.0327261763262512,380931.2,0.0704449049843689,237.61396398466212,0.1289533436959899,30.5,-4.3,7.0,1.3333333333333337,0.053120505084756,0.0219752366705576,32.0,0.1851851851851851,1664.2,0.0124718622619699,24.0,0.1428571428571427,19.0,0.0555555555555555,0.7446123321123321,-0.0267849128840508,0.5876373626373625,-0.0933104610906336,149.0,0.1640625,37.0,0.15625,380712.5,0.0652286319130566,254.46161205589456,0.1818739976044228,101.0,0.3466666666666666,550.0,0.3002364066193854,137.0,0.3047619047619047,24.7,3.7,1.0,0.0,0.0108329154160822,-0.0055647457780595,392237.5,0.083940723341048,253.90732581172284,0.1543798381718324,423525.0,0.3339370078740158,436200.0,0.3525581395348838,1.008037772190828,-0.004949240796185,1.0059390217043056,-0.0196299001807982,8.5,3.2,0.9351933830382106,0.0054379482556019,3.960814046805426,0.3133858635756121,40.0,0.0526315789473683,0.2871287128712871,0.1137953795379537,0.5066551465258362,-0.120227617449319,0.0580955291315145,-0.0396379416075219,2022-03-23 17:53:25,0.9166666666666666,0.9166666666666666,1.019143859783071,35.670035092407495,1.0064102564102564,37.23717948717949,0.9686291479016828,30.996132732853848,-0.0833333333333333,0.2300012100830171,0.163661858974359,0.1480049160316239
